dep,arr,tof_days,c3_km2s2,v_inf_kms,dv1_ms,dv2_ms,total_dv_ms
2027-01-05,2027-10-17,285,1.2224189150237708,1.1056305508730169,1105.6305508730168,891.9230189570623,1997.5535698300791
2027-01-10,2027-10-21,284,1.2224306439214385,1.1056358550270693,1105.6358550270693,889.9834082557194,1995.6192632827888
2026-12-01,2027-09-27,300,1.222575853237719,1.1057015208625331,1105.7015208625332,890.7826801377254,1996.4842010002585
2027-01-09,2027-10-21,285,1.2225874190716643,1.105706750938812,1105.706750938812,889.9745534775597,1995.6813044163719
2026-12-02,2027-09-23,295,1.222596514421082,1.1057108638432933,1105.7108638432933,892.9757254192266,1998.6865892625199
2027-01-10,2027-10-22,285,1.2226119917961895,1.1057178626558357,1105.7178626558357,889.6716170761766,1995.3894797320122
2027-01-02,2027-10-20,291,1.2226786232413418,1.105747992646309,1105.747992646309,896.5135872540917,2002.2615799004006
2027-01-08,2027-10-20,285,1.2226964850342716,1.1057560694087425,1105.7560694087424,890.3517561773797,1996.107825586122
2027-01-12,2027-10-23,284,1.222721039100795,1.1057671721934934,1105.7671721934935,889.0070929446623,1994.774265138156
2027-01-12,2027-10-22,283,1.2227375051569556,1.1057746177033345,1105.7746177033346,889.5785777121723,1995.353195415507
2027-01-06,2027-10-18,285,1.2227410540707444,1.1057762224205874,1105.7762224205874,891.3267014697378,1997.1029238903252
2026-12-21,2027-10-20,303,1.2227443150639665,1.1057776969463466,1105.7776969463466,957.4780319626485,2063.255728908995
2027-01-11,2027-10-21,283,1.222756538906408,1.105783224192883,1105.7832241928832,890.3212015313096,1996.1044257241929
2027-01-07,2027-10-20,286,1.222791234119769,1.105798912153457,1105.798912153457,890.4609365636676,1996.2598487171244
2027-01-07,2027-10-19,285,1.2227927040528956,1.1057995768008304,1105.7995768008304,890.8026969200394,1996.6022737208698
2027-01-09,2027-10-20,284,1.222798322181676,1.1058021170994727,1105.8021170994728,890.5798752783143,1996.381992377787
2026-12-13,2027-09-22,283,1.2228882476001774,1.1058427770710344,1105.8427770710343,940.7886348606586,2046.631411931693
2027-01-11,2027-10-23,285,1.2229267938652237,1.1058602053900048,1105.860205390005,889.4432535972734,1995.3034589872782
2027-01-06,2027-10-20,287,1.2229679009773224,1.1058787912684294,1105.8787912684293,890.9196011870647,1996.798392455494
2026-12-08,2027-09-22,288,1.2229722129852443,1.1058807408510396,1105.8807408510395,916.0702116323565,2021.9509524833961
2026-12-01,2027-09-23,296,1.2229983648503235,1.1058925647866178,1105.8925647866179,891.4315797653695,1997.3241445519875
2027-01-03,2027-10-14,284,1.2230257389871166,1.1059049412074786,1105.9049412074787,895.6339838850387,2001.5389250925173
2027-01-03,2027-10-20,290,1.223050105217144,1.1059159575741477,1105.9159575741478,894.5234976119845,2000.4394551861324
2027-01-08,2027-10-21,286,1.2230888556974309,1.1059334770669667,1105.9334770669666,890.3060074318623,1996.239484498829
2027-01-05,2027-10-20,288,1.2231258077611127,1.1059501832185357,1105.9501832185356,891.740576241218,1997.6907594597537
2026-12-28,2027-10-05,281,1.2231381756237112,1.1059557747142112,1105.9557747142112,919.0037823854807,2024.959557099692
2027-01-04,2027-10-20,289,1.2231780186809662,1.1059737875198337,1105.9737875198336,892.9372516411537,1998.9110391609875
2026-12-25,2027-10-21,300,1.2232005260415901,1.105983962832007,1105.983962832007,938.453222357311,2044.437185189318
2026-12-26,2027-10-21,299,1.223223231507172,1.1059942276102404,1105.9942276102404,931.8552725739386,2037.8495001841789
2027-01-10,2027-10-20,283,1.223224676346148,1.1059948807956337,1105.9948807956337,891.1338116426082,1997.1286924382418
2027-01-08,2027-10-19,284,1.2232962227250173,1.1060272251283045,1106.0272251283045,891.2479117771912,1997.2751369054959
2027-01-13,2027-10-23,283,1.223342023468743,1.1060479300051798,1106.0479300051798,888.906226193299,1994.9541561984788
2027-01-09,2027-10-22,286,1.223377290281262,1.10606387260468,1106.06387260468,890.2274988657508,1996.291371470431
2027-01-12,2027-10-24,285,1.2236975149636513,1.106208621808586,1106.208621808586,889.2894813131267,1995.4981031217126
2026-12-24,2027-09-29,279,1.2237039855153757,1.106211546457266,1106.211546457266,943.6054364945782,2049.8169829518442
2027-01-12,2027-10-21,282,1.223714367529634,1.1062162390462518,1106.2162390462518,890.9773732999096,1997.1936123461614
2027-01-13,2027-10-24,284,1.2237192375855417,1.1062184402664519,1106.2184402664518,888.6275231900983,1994.8459634565502
2027-01-01,2027-10-11,283,1.223738701902323,1.1062272379137674,1106.2272379137673,901.467793012009,2007.6950309257763
2026-12-17,2027-09-23,280,1.223751403417077,1.1062329788146243,1106.2329788146244,955.3474008708554,2061.58037968548
2027-01-07,2027-10-18,284,1.2237778956453491,1.1062449528225424,1106.2449528225425,891.9867961295017,1998.2317489520442
2027-01-10,2027-10-23,286,1.2238031187567506,1.1062563530921532,1106.2563530921532,890.2257337574447,1996.4820868495979
2027-01-07,2027-10-21,287,1.2238090204155636,1.1062590204900313,1106.2590204900314,890.9898990075965,1997.2489194976279
2026-12-07,2027-09-22,289,1.2238233661009452,1.1062655043437561,1106.2655043437562,911.913083829243,2018.1785881729993
2027-01-04,2027-10-15,284,1.2238369218838565,1.106271631148452,1106.271631148452,894.6201107295054,2000.8917418779574
2026-12-30,2027-10-08,282,1.2238705157541285,1.106286814417549,1106.286814417549,909.2979871910946,2015.5848016086438
2027-01-13,2027-10-22,282,1.2239338806734261,1.1063154526053707,1106.3154526053706,890.0198532731555,1996.335305878526
2026-12-27,2027-10-21,298,1.2239441366302997,1.106320087782148,1106.320087782148,925.809020045025,2032.129107827173
2027-01-09,2027-10-19,283,1.2239764269232047,1.1063346812439736,1106.3346812439736,892.0158575253191,1998.3505387692926
2026-12-02,2027-09-29,301,1.2240544604767745,1.1063699473850392,1106.3699473850393,893.8423549996148,2000.212302384654
2027-01-06,2027-10-17,284,1.224108304996663,1.1063942809851572,1106.3942809851571,892.795699716265,1999.189980701422
2027-01-11,2027-10-20,282,1.2241155796420318,1.1063975685268075,1106.3975685268074,892.0028351987393,1998.4004037255468
2027-01-05,2027-10-16,284,1.2241647665721627,1.106419796719203,1106.419796719203,893.6737550474968,2000.0935517666999
2026-12-24,2027-10-21,301,1.2243775761012656,1.1065159628768424,1106.5159628768424,945.6228306439141,2052.1387935207567
2026-12-04,2027-10-02,302,1.224378889943234,1.1065165565608288,1106.5165565608288,900.0903609264758,2006.6069174873046
2027-01-08,2027-10-22,287,1.2245097288645863,1.106575676971343,1106.575676971343,891.1387377588592,1997.7144147302022
2027-01-11,2027-10-24,286,1.2245230735548123,1.1065817066781884,1106.5817066781885,890.300773305747,1996.8824799839356
2026-12-14,2027-09-22,282,1.224605024953105,1.1066187351355954,1106.6187351355954,946.4395923714346,2053.0583275070303
2026-12-19,2027-09-24,279,1.224614841443909,1.106623170480317,1106.6231704803172,958.3828289716531,2065.00599945197
2027-01-06,2027-10-21,288,1.2246352152278035,1.1066323758266805,1106.6323758266806,892.0390659393892,1998.6714417660696
2026-12-06,2027-09-22,290,1.2246722686687561,1.1066491172312731,1106.649117231273,908.0508028170083,2014.6999200482815
2027-01-14,2027-10-24,283,1.2247543832994794,1.1066862171814915,1106.6862171814914,888.3041127223527,1994.9903299038442
2027-01-08,2027-10-18,283,1.2248553092917571,1.1067318145294989,1106.731814529499,892.9665796042392,1999.698394133738
2026-12-19,2027-10-19,304,1.2249049315884297,1.1067542326950595,1106.7542326950595,961.7229235219187,2068.477156216978
2026-12-28,2027-10-21,297,1.2249445434668096,1.1067721280673857,1106.7721280673857,920.2964812667458,2027.0686093341315
2027-01-14,2027-10-23,282,1.224958305461182,1.1067783452259905,1106.7783452259905,889.1305637374788,1995.9089089634695
2027-01-10,2027-10-19,282,1.224963130332252,1.10678052491551,1106.7805249155101,893.095668921914,1999.8761938374241
2027-01-13,2027-10-25,285,1.22509888629928,1.1068418524338877,1106.8418524338877,889.209975352559,1996.0518277864467
2027-01-09,2027-10-23,287,1.2252052014068822,1.106889877723562,1106.889877723562,891.366449333011,1998.256327056573
2026-12-09,2027-10-09,304,1.2253296210607274,1.1069460786599894,1106.9460786599893,924.7290322387371,2031.6751108987264
2026-12-05,2027-09-22,291,1.2254166456761806,1.1069853863878152,1106.9853863878152,904.5000828138536,2011.4854692016688
2027-01-02,2027-10-12,283,1.225417603543102,1.106985819034328,1106.985819034328,900.0612290609147,2007.0470480952426
2026-12-06,2027-10-05,303,1.22546425730025,1.1070068912614095,1107.0068912614095,909.3659142018156,2016.3728054632252
2027-01-13,2027-10-21,281,1.2254647595794637,1.1070071181250207,1107.0071181250207,891.9422276088869,1998.9493457339076
2027-01-05,2027-10-21,289,1.2254687071317965,1.1070089011077537,1107.0089011077537,893.4669943041221,2000.4758954118756
2027-01-14,2027-10-25,284,1.2255287346396675,1.107036013253258,1107.036013253258,888.3199693938877,1995.3559826471458
2026-12-01,2027-09-28,301,1.2255504572172013,1.1070458243529042,1107.0458243529042,893.0417108104255,2000.0875351633297
2027-01-12,2027-10-20,281,1.225622342274129,1.1070782909415797,1107.0782909415798,893.1770186462351,2000.2553095878147
2027-01-12,2027-10-25,286,1.225703028947657,1.1071147316098982,1107.1147316098982,890.4523504294473,1997.5670820393455
2027-01-07,2027-10-17,283,1.2257148514326028,1.1071200709194116,1107.1200709194115,893.9850756265694,2001.105146545981
2027-01-07,2027-10-22,288,1.2258855063198209,1.1071971397722362,1107.1971397722361,892.4181445565051,1999.6152843287414
2026-12-01,2027-09-22,295,1.225892554542884,1.1072003226800848,1107.2003226800848,893.7927246979152,2000.993047378
2026-12-29,2027-10-21,296,1.2259241973060357,1.1072146121263193,1107.2146121263193,915.3008401794376,2022.5154523057568
2026-12-04,2027-09-22,292,1.2259685460759655,1.1072346391239598,1107.2346391239598,901.2789711079545,2008.5136102319143
2027-01-10,2027-10-24,287,1.226042175523975,1.1072678878771727,1107.2678878771726,891.6731402454996,1998.9410281226722
2027-01-09,2027-10-18,282,1.2260915466829432,1.1072901817874767,1107.2901817874767,894.255078926441,2001.5452607139177
2027-01-14,2027-10-22,281,1.2261096688411826,1.107298364868829,1107.2983648688291,890.7734520712348,1998.0718169400639
2027-01-04,2027-10-21,290,1.226224482030919,1.107350207491252,1107.350207491252,895.2877420494906,2002.6379495407425
2026-12-02,2027-09-22,294,1.22623717563272,1.1073559389973577,1107.3559389973577,895.904151215993,2003.2600902133508
2026-12-03,2027-09-22,293,1.2262577417711076,1.107365225104666,1107.365225104666,898.4068053964086,2005.7720305010746
2027-01-11,2027-10-19,281,1.2263982837093705,1.107428681093898,1107.428681093898,894.4772292427159,2001.905910336614
2027-01-06,2027-10-16,283,1.2264199455603875,1.107438461297235,1107.438461297235,895.0703746572941,2002.5088359545293
2027-01-03,2027-10-13,283,1.2264408661989685,1.107447906765356,1107.447906765356,898.7176692274962,2006.1655759928522
2026-12-31,2027-10-09,282,1.226698215401962,1.1075640908777975,1107.5640908777975,907.5221571252723,2015.0862480030698
2026-12-30,2027-10-21,295,1.2267005625603598,1.1075651504811623,1107.5651504811624,910.8058846035798,2018.3710350847423
2027-01-03,2027-10-21,291,1.226830011517318,1.1076235874688287,1107.6235874688286,897.5158575199042,2005.139444988733
2027-01-05,2027-10-15,283,1.2268477859559248,1.1076316111216422,1107.6316111216422,896.2215038328735,2003.8531149545156
2026-12-03,2027-10-01,302,1.2268810504916867,1.1076466270845078,1107.6466270845078,898.7164917115232,2006.363118796031
2026-12-27,2027-10-03,280,1.2268833490752908,1.107647664681911,1107.6476646819108,928.0151871888605,2035.6628518707712
2027-01-04,2027-10-14,283,1.226887843542956,1.1076496935145859,1107.6496935145858,897.4375417546308,2005.0872352692168
2027-01-15,2027-10-24,282,1.2269824338333504,1.1076923913403713,1107.6923913403714,888.3094471827417,1996.001838523113
2027-01-08,2027-10-23,288,1.226999470537503,1.107700081492054,1107.7000814920539,892.8781514237404,2000.5782329157942
2026-12-29,2027-10-06,281,1.2271428954736627,1.1077648195685141,1107.7648195685142,916.8786291975667,2024.6434487660808
2027-01-15,2027-10-25,283,1.2271695185544318,1.1077768360795561,1107.7768360795562,887.7718184020763,1995.5486544816326
2027-01-11,2027-10-25,287,1.2271775858205385,1.1077804772699953,1107.7804772699953,892.058615073313,1999.8390923433085
2026-12-31,2027-10-21,294,1.227185342239311,1.1077839781470533,1107.7839781470534,906.7956748393664,2014.5796529864197
2026-12-15,2027-09-22,281,1.2272111297654733,1.1077956173254493,1107.7956173254493,952.3058040585971,2060.1014213840463
2027-01-02,2027-10-21,292,1.227223728732893,1.107801303814404,1107.8013038144038,900.1663046260778,2007.9676084404816
2026-12-23,2027-10-21,302,1.2272694170426448,1.1078219247887473,1107.8219247887473,953.3869821327517,2061.208906921499
2027-01-14,2027-10-26,285,1.227315558465015,1.107842749881505,1107.8427498815051,889.2040129475289,1997.046762829034
2027-01-08,2027-10-17,282,1.227344318082476,1.1078557298143454,1107.8557298143455,895.4800996586041,2003.3358294729496
2027-01-01,2027-10-21,293,1.227354660446647,1.1078603975441341,1107.8603975441342,903.2543895720229,2011.114787116157
2027-01-06,2027-10-22,289,1.2273940432698103,1.1078781716731358,1107.8781716731357,894.0792496162276,2001.9574212893633
2026-12-25,2027-09-30,279,1.227457887537545,1.1079069850567533,1107.9069850567532,940.8265435542966,2048.7335286110497
2027-01-13,2027-10-26,286,1.2275179402715488,1.1079340866096452,1107.9340866096452,890.6798156277606,1998.613902237406
2027-01-10,2027-10-18,281,1.2276182075759543,1.107979335356014,1107.979335356014,895.8420206364128,2003.8213559924268
2027-01-15,2027-10-23,281,1.2277517680096603,1.1080396057946937,1108.0396057946937,889.6709803396885,1997.710586134382
2027-01-13,2027-10-20,280,1.2279076604941188,1.1081099496413336,1108.1099496413335,894.6472898221642,2002.7572394634976
2027-01-09,2027-10-24,288,1.2281124536689911,1.1082023523116125,1108.2023523116125,893.4192323772832,2001.6215846888956
2027-01-14,2027-10-21,280,1.2281807397180238,1.1082331612607628,1108.2331612607627,893.2069765354091,2001.4401377961717
2027-01-15,2027-10-26,284,1.2283446553605273,1.1083071123838046,1108.3071123838047,888.0836367884914,1996.3907491722962
2027-01-12,2027-10-19,280,1.228435147699557,1.1083479362093642,1108.3479362093642,896.151219434797,2004.4991556441612
2026-12-08,2027-10-08,304,1.2285429920121345,1.1083965860702272,1108.3965860702272,921.895403158802,2030.2919892290292
2027-01-07,2027-10-16,282,1.2285748941431507,1.1084109770943045,1108.4109770943044,896.769661471991,2005.1806385662953
2026-12-05,2027-10-04,303,1.228584157139592,1.1084151555890924,1108.4151555890924,907.3670116922735,2015.782167281366
2026-12-02,2027-09-30,302,1.228740520871714,1.1084856881672915,1108.4856881672915,897.4758290891018,2005.9615172563933
2027-01-01,2027-10-10,282,1.2287543750361536,1.1084919372896465,1108.4919372896466,905.8060329274086,2014.297970217055
2027-01-12,2027-10-26,287,1.2287775500846745,1.1085023906535676,1108.5023906535675,892.5223102128865,2001.0247008664542
2027-01-05,2027-10-22,290,1.2289387151177977,1.1085750832116865,1108.5750832116864,896.1362437550349,2004.7113269667213
2026-12-14,2027-10-15,305,1.2290632970872213,1.1086312719237272,1108.6312719237271,953.1122926852166,2061.743564608944
2027-01-07,2027-10-23,289,1.2290644150899168,1.1086317761501863,1108.6317761501862,894.7743747404784,2003.4061508906645
2027-01-09,2027-10-17,281,1.2291166058664513,1.1086553142733098,1108.6553142733098,897.2703671647815,2005.9256814380915
2027-01-10,2027-10-25,288,1.2293714130786717,1.108770225555625,1108.770225555625,894.041267756565,2002.8114933121901
2026-12-15,2027-10-16,305,1.2294021945332225,1.1087841063675212,1108.7841063675212,957.320507539659,2066.1046139071805
2027-01-15,2027-10-22,280,1.2294490361347465,1.108805229124911,1108.8052291249112,891.8308972934364,2000.6361264183474
2026-12-18,2027-09-23,279,1.2294764397042157,1.108817586307241,1108.8175863072408,961.4987705082964,2070.3163568155373
2027-01-11,2027-10-18,280,1.2295790726118243,1.108863865680465,1108.863865680465,897.7178783148502,2006.5817439953153
2026-12-13,2027-10-14,305,1.2296125765360122,1.1088789728983106,1108.8789728983106,949.0622718918065,2057.9412447901173
2027-01-06,2027-10-15,282,1.229648038888506,1.1088949629647102,1108.8949629647102,898.1226635423573,2007.0176265070675
2026-12-01,2027-09-21,294,1.2298073410586352,1.108966789880849,1108.966789880849,896.950971997124,2005.9177618779731
2026-12-01,2027-09-29,302,1.229900117799893,1.109008619353291,1109.0086193532911,896.3650376304035,2005.3736569836947
2027-01-02,2027-10-11,282,1.2300837915531941,1.1090914261471838,1109.0914261471837,904.1493281580775,2013.2407543052614
2027-01-14,2027-10-27,286,1.230152719073997,1.109122499579734,1109.122499579734,890.9820830411803,2000.1045826209142
2027-01-16,2027-10-25,282,1.2302100815045733,1.1091483586538697,1109.1483586538698,887.5560337049727,1996.7043923588426
2026-12-30,2027-10-07,281,1.2304210026455837,1.1092434370531943,1109.2434370531944,914.8118116261511,2024.0552486793454
2027-01-04,2027-10-22,291,1.2304366102801743,1.1092504722920673,1109.2504722920673,898.6039039752417,2007.854376267309
2027-01-05,2027-10-14,282,1.2304407693115158,1.1092523469939182,1109.252346993918,899.5380391140682,2008.7903861079863
2027-01-15,2027-10-27,285,1.2305428983189561,1.1092983811035497,1109.2983811035497,889.2704103098312,1998.568791413381
2027-01-16,2027-10-24,281,1.2305947396781927,1.109321747590929,1109.321747590929,888.6347259433368,1997.9564735342656
2027-01-08,2027-10-24,289,1.2306027957232626,1.109325378652838,1109.325378652838,895.5525543631068,2004.8779330159448
2026-12-22,2027-09-26,278,1.2307343171068783,1.1093846569638857,1109.3846569638856,958.2913475795809,2067.6760045434667
2027-01-08,2027-10-16,281,1.2307368847171525,1.1093858141860082,1109.3858141860082,898.7611115844164,2008.1469257704248
2027-01-03,2027-10-12,282,1.2307531973054864,1.1093931662424672,1109.3931662424673,902.5521213344642,2011.9452875769316
2026-12-16,2027-10-17,305,1.2307835025385705,1.10940682463133,1109.40682463133,961.6822925209341,2071.089117152264
2027-01-16,2027-10-26,283,1.2307914221855876,1.1094103939415692,1109.410393941569,887.3084745261784,1996.7188684677476
2027-01-04,2027-10-13,282,1.230842330876792,1.1094333377345356,1109.4333377345356,901.0148072099033,2010.4481449444388
2026-12-16,2027-09-22,280,1.230851594729517,1.109437512764697,1109.437512764697,958.3808632929872,2067.818376057684
2026-12-02,2027-09-21,293,1.2308651183604038,1.1094436075620986,1109.4436075620986,899.6024635576246,2009.0460711197231
2026-12-12,2027-10-13,305,1.2309011531041278,1.109459847450158,1109.4598474501581,945.1740803394943,2054.6339277896523
2027-01-11,2027-10-26,288,1.2309335478477614,1.109474446685349,1109.474446685349,894.7437956842382,2004.2182423695872
2027-01-13,2027-10-27,287,1.2310173050929443,1.109512192403916,1109.512192403916,893.0632406061876,2002.5754330101036
2026-12-09,2027-09-21,286,1.2310579920430704,1.1095305277652663,1109.5305277652662,927.4473259847634,2036.9778537500297
2026-12-10,2027-09-21,285,1.2310666615308377,1.1095344345854425,1109.5344345854426,932.5479584376654,2042.0823930231081
2026-12-21,2027-09-25,278,1.2310925305537195,1.1095460921267397,1109.5460921267397,961.4274300470096,2070.973522173749
2027-01-14,2027-10-20,279,1.231146641890064,1.1095704763060632,1109.5704763060633,896.4054741339282,2005.9759504399915
2026-12-28,2027-10-04,280,1.231157804961948,1.1095755066519575,1109.5755066519575,925.615191124472,2035.1906977764295
2027-01-10,2027-10-17,280,1.2311650192295434,1.1095787575605183,1109.5787575605182,899.346174794026,2008.9249323545441
2027-01-13,2027-10-19,279,1.231238396596409,1.1096118224840654,1109.6118224840654,898.1091686085648,2007.7209910926304
2026-12-04,2027-10-03,303,1.2312662934683432,1.1096243929674325,1109.6243929674326,905.5147017038763,2015.139094671309
2026-12-08,2027-09-21,287,1.231266387672814,1.1096244354162421,1109.624435416242,922.5979804978597,2032.2224159141017
2027-01-06,2027-10-23,290,1.231291748282349,1.1096358629218637,1109.6358629218637,897.0693896732447,2006.7052525951085
2026-12-11,2027-09-21,284,1.231421767115484,1.1096944476365933,1109.6944476365934,937.8881534780929,2047.5826011146864
2026-12-20,2027-10-20,304,1.2314770114991553,1.109719339066935,1109.7193390669352,966.2085316932247,2075.9278707601597
2026-12-03,2027-09-21,292,1.2315657224977588,1.1097593083627453,1109.7593083627453,902.6238381917623,2012.3831465545077
2026-12-07,2027-09-21,288,1.23156748222463,1.1097601012041431,1109.7601012041432,918.0129730858681,2027.7730742900112
2026-12-26,2027-10-01,279,1.2317108108609782,1.1098246757308012,1109.8246757308013,938.1071832339264,2047.9318589647278
2026-12-07,2027-10-07,304,1.2317325375438153,1.1098344640277735,1109.8344640277735,919.2220453422359,2029.0565093700093
2027-01-03,2027-10-22,292,1.2318173000049941,1.1098726503545324,1109.8726503545324,901.4975149899201,2011.3701653444525
2026-12-06,2027-09-21,289,1.2318451621215136,1.1098852022265697,1109.8852022265696,913.7066900303607,2023.5918922569304
2027-01-16,2027-10-23,280,1.2319161422514744,1.109917178104508,1109.9171781045081,890.5193326700011,2000.4365107745093
2026-12-04,2027-09-21,291,1.231925781351628,1.1099215203570152,1109.9215203570152,905.99446550866,2015.9159858656753
2026-12-23,2027-09-27,278,1.2319400021666524,1.1099279265639965,1109.9279265639966,955.2106468534398,2065.1385734174364
2026-12-05,2027-09-21,290,1.231994719230793,1.1099525752169743,1109.9525752169743,909.694846494574,2019.6474217115483
2027-01-15,2027-10-21,279,1.232048656386164,1.109976872005072,1109.976872005072,894.7637665747849,2004.7406385798567
2027-01-12,2027-10-18,279,1.23212927122358,1.1100131851575368,1110.0131851575368,899.8739198530673,2009.887105010604
2027-01-09,2027-10-25,289,1.23214476722148,1.1100201652319115,1110.0201652319115,896.4137399854077,2006.433905217319
2026-12-12,2027-09-21,283,1.2322550160608992,1.110069824858283,1110.069824858283,943.4574861531034,2053.5273110113867
2026-12-22,2027-10-21,303,1.2323255507572297,1.1101015947908686,1110.1015947908686,961.7723470861853,2071.8739418770538
2027-01-07,2027-10-15,281,1.2323323605993872,1.110104662002366,1110.104662002366,900.3130303545871,2010.417692356953
2027-01-16,2027-10-27,284,1.2323712152094448,1.1101221622909097,1110.1221622909097,887.9172437648338,1998.0394060557435
2026-12-11,2027-10-12,305,1.2327814878733319,1.1103069340832434,1110.3069340832435,941.450394444198,2051.7573285274416
2026-12-31,2027-10-08,281,1.2329154410985186,1.1103672550550645,1110.3672550550646,912.8020758030785,2023.169330858143
2027-01-12,2027-10-27,288,1.2329652800515258,1.1103896973817462,1110.3896973817461,895.5259463788786,2005.9156437606248
2027-01-02,2027-10-22,293,1.2330213140847839,1.1104149287922889,1110.414928792289,904.8327981716656,2015.2477269639544
2027-01-09,2027-10-16,280,1.233027393040379,1.1104176660339924,1110.4176660339924,901.034868315192,2011.4525343491846
2026-12-20,2027-09-24,278,1.2331052408486458,1.1104527188712925,1110.4527188712925,964.6162342186512,2075.0689530899435
2026-12-17,2027-10-18,305,1.2333706040550767,1.1105721966873998,1110.5721966873998,966.1919914483021,2076.764188135702
2027-01-07,2027-10-24,290,1.233394165552044,1.1105828044554102,1110.5828044554103,898.0874148605944,2008.6702193160047
2026-12-03,2027-10-02,303,1.2334019982694238,1.1105863308493509,1110.5863308493508,903.8057644059948,2014.3920952553456
2027-01-05,2027-10-23,291,1.2335871462148489,1.1106696836660523,1110.6696836660524,899.7781455408203,2010.4478292068727
2027-01-11,2027-10-17,279,1.2336350940079739,1.1106912685386403,1110.6912685386403,901.6985663018264,2012.3898348404668
2026-12-13,2027-09-21,282,1.2336991735127214,1.1107201148411427,1110.7201148411427,949.246785464741,2059.966900305884
2027-01-06,2027-10-14,281,1.2337676144920466,1.1107509236962383,1110.7509236962383,901.9249053219995,2012.675829018238
2027-01-15,2027-10-28,286,1.2338030259842796,1.1107668639207238,1110.7668639207238,891.3575682740977,2002.1244321948216
2027-01-10,2027-10-26,289,1.233837572211004,1.1107824144318292,1110.7824144318292,897.3575773979699,2008.139991829799
2027-01-01,2027-10-22,294,1.233999770614049,1.110855422912473,1110.855422912473,908.6258426844155,2019.4812655968885
2027-01-14,2027-10-28,287,1.2340820790452485,1.1108924696140705,1110.8924696140705,893.6799468269695,2004.5724164410399
2027-01-16,2027-10-22,279,1.2341479845286045,1.1109221325226195,1110.9221325226194,893.1846763968621,2004.1068089194814
2026-12-24,2027-09-28,278,1.2344696202583787,1.111066883791601,1111.066883791601,952.1869025100372,2063.2537863016382
2027-01-01,2027-10-09,281,1.2346328383900882,1.1111403324468463,1111.1403324468463,910.8486165665199,2021.9889490133662
2026-12-01,2027-09-20,293,1.2347044184549472,1.1111725421620835,1111.1725421620836,900.8681926539034,2012.040734815987
2026-12-31,2027-10-22,295,1.2347172944634957,1.1111783360304932,1111.1783360304933,912.8930245964937,2024.071360626987
2026-12-06,2027-10-06,304,1.2347542720200282,1.111194974799665,1111.194974799665,916.7071941217937,2027.9021689214587
2027-01-17,2027-10-25,281,1.2348436379783099,1.1112351857182663,1111.2351857182664,887.6641723130543,1998.8993580313208
2027-01-17,2027-10-26,282,1.2348464709592584,1.11123646041662,1111.23646041662,886.8693886856025,1998.1058491022227
2026-12-29,2027-10-05,280,1.2348478935140375,1.1112371004938764,1111.2371004938764,923.2720794772737,2034.50917997115
2026-12-02,2027-10-01,303,1.2349031732841342,1.111261973291687,1111.2619732916871,902.2367863269033,2013.4987596185904
2027-01-05,2027-10-13,281,1.2349194318211842,1.1112692886160331,1111.2692886160332,903.5955873412886,2014.8648759573218
2027-01-14,2027-10-19,278,1.2349851397645228,1.1112988525885028,1111.2988525885028,900.343494580282,2011.642347168785
2027-01-16,2027-10-28,285,1.234985390345445,1.1112989653308623,1111.2989653308623,889.4074603355087,2000.7064256663712
2027-01-08,2027-10-15,280,1.2350094643002538,1.1113097967264816,1111.3097967264816,902.7826244083881,2014.0924211348697
2026-12-10,2027-10-11,305,1.2351046656345872,1.1113526288422533,1111.3526288422534,937.8929635247673,2049.2455923670204
2026-12-30,2027-10-22,296,1.235160789330346,1.1113778787299782,1111.3778787299782,917.6509192943186,2029.0287980242967
2026-12-29,2027-10-22,297,1.235356358865861,1.1114658604140124,1111.4658604140125,922.9162485693095,2034.3821089833218
2027-01-08,2027-10-25,290,1.2353691909020994,1.1114716329722947,1111.4716329722946,899.1903427144631,2010.6619756867576
2026-12-28,2027-10-22,298,1.2353948316161811,1.1114831674911596,1111.4831674911595,928.7059223597157,2040.1890898508752
2027-01-13,2027-10-18,278,1.2354353806360896,1.1115014082924455,1111.5014082924454,902.3022557349344,2013.80366402738
2026-12-27,2027-10-22,299,1.2354619164142788,1.1115133451354864,1111.5133451354864,935.0372269017679,2046.5505720372544
2027-01-15,2027-10-20,278,1.2355277294716205,1.111542949899652,1111.542949899652,898.4443193896619,2009.987269289314
2027-01-10,2027-10-16,279,1.235581360381021,1.1115670741709747,1111.5670741709746,903.5817794322267,2015.1488536032011
2027-01-02,2027-10-10,281,1.2356185485803655,1.1115838018702708,1111.583801870271,908.9510591409481,2020.5348610112192
2027-01-13,2027-10-28,288,1.2356421870029457,1.1115944345861695,1111.5944345861694,896.3863899599382,2007.9808245461077
2027-01-04,2027-10-12,281,1.23567677934936,1.111609994264787,1111.609994264787,905.3240459439282,2016.9340402087153
2026-12-17,2027-09-22,279,1.23568346591448,1.1116130018646238,1111.6130018646238,964.6594809166169,2076.272482781241
2026-12-01,2027-09-30,303,1.235712214205268,1.111625932679365,1111.625932679365,900.8042835919064,2012.4302162712713
2027-01-17,2027-10-24,280,1.2357869786286737,1.1116595605798898,1111.6595605798898,889.2721680400399,2000.9317286199298
2027-01-17,2027-10-27,283,1.2358255206836444,1.1116768958126477,1111.6768958126477,886.9127135243937,1998.5896093370413
